channel_name,title,publishedAt,views,likes,comments,duration_min,is_short,weekday,hour,title_length,engagement
Apna College,Complete Full Stack Web Development Preparation : MERN Stack + 6 Major Projects | New Delta 5.0,2024-08-02 15:30:12+00:00,294964,11423,1872,11.45,False,Friday,15,95,0.045073297080321664
Apna College,Tech Placement & Internship Preparation QnA | Sigma 4.0 QnA,2024-07-26 16:29:24+00:00,118091,3858,1107,12.72,False,Friday,16,59,0.042043847541302894
Apna College,Complete Placement Preparation : Full Stack Web Development + Java DSA + Aptitude | New SIGMA 4.0🚀,2024-07-21 15:13:37+00:00,414428,12048,2248,15.03,False,Sunday,15,98,0.03449573870491376
Apna College,What's wrong with Engineering Degree ? What can we do as a student?,2024-07-09 16:36:01+00:00,497978,22617,1356,14.42,False,Tuesday,16,67,0.048140680913614654
Apna College,"Major Issue for students! For Jobs, student should be judged on the basis of their skills",2024-07-01 15:51:47+00:00,2837759,183280,782,0.98,True,Monday,15,89,0.06486174477818589
Apna College,What is Docker? Simply Explained by Shradha Ma'am,2024-06-27 16:20:54+00:00,839919,20883,1134,19.53,False,Thursday,16,49,0.02621324199119201
Apna College,OOPs Tutorial in One Shot | Object Oriented Programming | in C++ Language | for Placement Interviews,2024-06-14 15:38:50+00:00,2538925,43371,1952,124.38,False,Friday,15,100,0.017851255944937326
Apna College,Tech Jobs Interview Guide 2024 | Mistakes to Avoid for Placements & Internships,2024-06-06 16:20:36+00:00,168303,7460,361,15.53,False,Thursday,16,79,0.04646975989732803
Apna College,How to start Coding in 1st Year? for College Students | Tech Internship/Placement,2024-05-27 16:36:20+00:00,1743024,77217,2846,25.85,False,Monday,16,81,0.045933389327972536
Apna College,How he cracked 6 month Internship + Job Offer  in HP Enterprise : Complete Placement Process,2024-05-24 15:39:06+00:00,88156,2449,191,29.07,False,Friday,15,92,0.029946912291846272
Apna College,Tier 3 to Microsoft & Amazon | How did this student crack these Internships ?,2024-05-16 16:27:21+00:00,254326,7119,397,35.1,False,Thursday,16,77,0.029552621438626015
Apna College,Complete Data Structures & Algorithms (Java) + Quant & Aptitude Preparation | New Alpha Plus 3.0,2024-05-11 15:44:35+00:00,168558,4446,809,14.08,False,Saturday,15,96,0.031176212342339134
Apna College,How he cracked 6 month Internship + Job Offer from Tier 3 College ? Cisco Ideathon,2024-05-09 17:29:56+00:00,400221,9980,311,28.58,False,Thursday,17,82,0.02571329340539352
Apna College,Tech Placement & Internship Preparation QnA | Sigma 3.0 QnA,2024-05-05 14:49:28+00:00,116810,4308,551,11.1,False,Sunday,14,59,0.04159746597037925
Apna College,How this Tier 3 college student reached IIT Bombay in 4th year | also cracked KPMG placement,2024-05-02 16:41:47+00:00,146549,4614,297,33.67,False,Thursday,16,92,0.033510975851080524
Apna College,Big Upgrade :Most Unique Placement Package | Launching New Sigma 3.0,2024-04-30 15:43:06+00:00,177382,7030,1258,15.6,False,Tuesday,15,68,0.04672401934807365
Apna College,Tier 3 to Off Campus Google & Microsoft | How did this student crack both Internships?,2024-04-27 17:04:45+00:00,705108,21046,736,30.92,False,Saturday,17,86,0.03089172155187574
Apna College,What are MicroServices? When & Why is it used? | Monolithic vs Microservices Architecture,2024-04-21 16:58:57+00:00,520610,14550,489,9.25,False,Sunday,16,89,0.02888726686002958
Apna College,Live QnA session regarding Placements  | DSA C++ Placement Hub - Starting tomorrow,2024-04-17 19:05:12+00:00,197973,5823,273,94.43,False,Wednesday,19,82,0.030792077707566184
Apna College,Is Python the Coding Language of the Future? A Brief Analysis,2024-04-12 15:06:58+00:00,680609,22189,964,9.38,False,Friday,15,61,0.03401806323454436
Apna College,5 Things you should know before Engineering : ),2024-04-05 15:44:28+00:00,941267,38956,1295,9.53,False,Friday,15,47,0.04276257427488694
Apna College,3 Signs of an Inexperienced Programmer | Avoid these in Tech,2024-03-30 15:14:26+00:00,477327,15823,527,9.03,False,Saturday,15,60,0.03425324777353889
Apna College,"Shradha Ma'am in talks with CTO at Microsoft for Startups | Future of Tech Jobs, AI & more",2024-03-27 16:13:54+00:00,237395,6546,292,27.5,False,Wednesday,16,90,0.028804313485962216
Apna College,QnA Session with Shradha Ma'am - DSA in C++ Placement Batch | Starting from April,2024-03-24 17:02:38+00:00,72657,2619,292,8.5,False,Sunday,17,81,0.04006496277027678
Apna College,Bringing Complete Placement Course  : C++ & Data Structures & Algorithms  | in 4 Months,2024-03-21 15:49:26+00:00,222463,9558,1024,9.78,False,Thursday,15,87,0.04756746065637881
Apna College,Who earns the most in Tech?  Top 3 Paths to choose from!,2024-03-12 16:43:59+00:00,340693,13165,742,15.57,False,Tuesday,16,56,0.04081974093979037
Apna College,Which one to Choose - Web Development vs App Development ?,2024-03-07 16:38:47+00:00,1105734,38278,1895,12.35,False,Thursday,16,58,0.036331522771299425
Apna College,Should you study abroad in 2024? Is it worth it for Indian students?,2024-03-03 17:24:31+00:00,498355,14412,838,18.75,False,Sunday,17,68,0.030600676224779525
Apna College,Time Complexity for Coding Interviews | Big O Notation Explained | Data Structures & Algorithms,2024-02-27 16:59:52+00:00,422198,12034,375,41.32,False,Tuesday,16,95,0.02939142298163421
Apna College,Front End Developer RoadMap - for Jobs in 2024,2024-02-23 16:20:05+00:00,873074,35757,1577,17.3,False,Friday,16,46,0.042761552858062435
Apna College,Cloud Computing RoadMap : How to become Cloud Engineer in 2024 ?,2024-02-19 16:02:37+00:00,829151,24698,736,9.72,False,Monday,16,64,0.030674750437495703
Apna College,CYBERSECURITY RoadMap : How to become Ethical Hacker in 2024?,2024-02-16 17:05:34+00:00,1428669,54343,1577,8.57,False,Friday,17,61,0.039141326647389986
Apna College,Python Tutorial for Beginners - Full Course (with Notes & Practice Questions),2024-02-12 14:24:29+00:00,8124539,135518,7153,624.85,False,Monday,14,77,0.017560504048291233
Apna College,Bringing Complete Web Development Course | in 5 Months + Projects | Delta 4.0 with Doubt Assistance,2024-02-07 15:36:01+00:00,202547,7123,960,10.28,False,Wednesday,15,99,0.03990678706670551
Apna College,This needs to STOP - Big Reason why Coding is making you stressed | for Freshers,2024-02-05 17:02:16+00:00,420014,23885,1339,12.35,False,Monday,17,80,0.06005514101910889
Apna College,QnA Session with Shradha Ma'am | Sigma New Batch : Web Development + DSA | Bigger this time!,2024-01-31 16:13:18+00:00,85151,2578,554,10.63,False,Wednesday,16,92,0.03678171718476589
Apna College,What to do if not getting job? Jobless in Tech - Take time & Aim for the Top 5%,2024-01-30 16:33:19+00:00,286407,14004,641,13.68,False,Tuesday,16,79,0.05113352676435981
Apna College,Launching New Complete Placement Cohort ❤️| Web Development + Complete DSA | New SIGMA Batch,2024-01-27 16:38:32+00:00,195574,8392,1084,9.68,False,Saturday,16,92,0.048452248253857876
Apna College,Python Tutorial for Beginners (Full Course) at @shradhaKD  | Republic Day Gift,2024-01-22 16:12:19+00:00,184288,7537,639,1.33,False,Monday,16,78,0.044365341205070324
Apna College,What is WebSocket? Why is it used & how is it different from HTTP?,2024-01-18 12:50:13+00:00,469687,12425,458,15.53,False,Thursday,12,66,0.027428904781269227
Apna College,Data Analyst vs Data Scientist vs  vs Data Engineer | Difference Explained,2024-01-13 15:03:11+00:00,961404,32224,1238,13.48,False,Saturday,15,74,0.03480534717974962
