channel_name,title,publishedAt,views,likes,comments,duration_min,is_short,weekday,hour,title_length,engagement
Learn to Code with CodeChef,VOWANX | VOWEL ANXIETY | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:30:14+00:00,1714,43,9,17.43,False,Wednesday,17,76,0.030338389731621937
Learn to Code with CodeChef,ARRSORT | ARRAY SORTING | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:30:10+00:00,2657,37,4,17.4,False,Wednesday,17,77,0.015430937147158449
Learn to Code with CodeChef,PRIME_XOR | PRIME XOR  | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:30:06+00:00,2545,46,2,10.67,False,Wednesday,17,76,0.018860510805500982
Learn to Code with CodeChef,SRTARR | SORT THE STRING | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:30:02+00:00,3616,56,5,10.77,False,Wednesday,17,78,0.01686946902654867
Learn to Code with CodeChef,ARMTRN | ARMY TRAINING | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:29:58+00:00,2059,22,16,20.63,False,Wednesday,17,76,0.018455560951918408
Learn to Code with CodeChef,CNTWRD | COUNTING WORDS | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:29:54+00:00,2026,13,0,3.92,False,Wednesday,17,77,0.006416584402764067
Learn to Code with CodeChef,M1ENROL | MATH1 ENROLMENT | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:29:49+00:00,759,4,0,5.2,False,Wednesday,17,79,0.005270092226613966
Learn to Code with CodeChef,GRPASSN | GROUP ASSIGNMENT | July Starters46 2022 | Problem Solutions | CodeChef,2022-07-06 17:29:43+00:00,2991,31,8,13.82,False,Wednesday,17,80,0.013039117352056168
Learn to Code with CodeChef,REVSORT | REVERSAL SORTING | June Long Challenge -II 2022 | Problem Solutions | CodeChef,2022-07-05 16:32:58+00:00,1410,17,2,15.7,False,Tuesday,16,88,0.01347517730496454
Learn to Code with CodeChef,KMEX | K-MEX | July Cook-off 2022 | Problem Solutions | CodeChef,2022-07-04 04:53:56+00:00,2071,57,11,16.9,False,Monday,4,64,0.03283437952679865
Learn to Code with CodeChef,XORPERM | XOR PERMUTATION | July Cook-off 2022 | Problem Solutions | CodeChef,2022-07-04 04:53:53+00:00,1862,38,1,11.75,False,Monday,4,77,0.020945220193340493
Learn to Code with CodeChef,PER_MED | PERMUTATION AND MEDIAN | July Cook-off 2022 | Problem Solutions | CodeChef,2022-07-04 04:53:48+00:00,1098,14,4,16.27,False,Monday,4,84,0.01639344262295082
Learn to Code with CodeChef,TEA  | CHEF DRINKS TEA | July Cook-off 2022 | Problem Solutions | CodeChef,2022-07-04 04:53:44+00:00,729,12,1,10.12,False,Monday,4,74,0.01783264746227709
Learn to Code with CodeChef,ACCURACY | HIGH ACCURACY | July Cook-off 2022 | Problem Solutions | CodeChef,2022-07-04 04:53:40+00:00,1339,29,4,9.68,False,Monday,4,76,0.024645257654966394
Learn to Code with CodeChef,ENSPACE | ENOUGH SPACE | July Cook-off 2022 | Problem Solutions | CodeChef,2022-07-04 04:53:35+00:00,404,10,0,5.97,False,Monday,4,74,0.024752475247524754
Learn to Code with CodeChef,SEGFAULT | SEGMENTATION FAULT | July Cook-off 2022 | Problem Solutions | CodeChef,2022-07-04 04:53:32+00:00,1289,42,17,30.4,False,Monday,4,81,0.045771916214119475
Learn to Code with CodeChef,MINORMAX | MINIMUM OR MAXIMUM | June Starters42 2022 | Problem Solutions | CodeChef,2022-06-14 12:06:14+00:00,851,3,4,12.73,False,Tuesday,12,83,0.008225616921269096
Learn to Code with CodeChef,EQUALDIST | EQUAL DISTRIBUTION | June Starters42 2022 | Problem Solutions | CodeChef,2022-06-14 11:47:59+00:00,818,5,0,3.17,False,Tuesday,11,84,0.006112469437652812
Learn to Code with CodeChef,MODULO3 | DIVISIBLE BY 3 | June Starters42 2022 | Problem Solutions | CodeChef,2022-06-14 11:47:49+00:00,1230,16,2,8.92,False,Tuesday,11,78,0.014634146341463415
Learn to Code with CodeChef,AGELIMIT | AGE LIMIT | June Starters42 2022 | Problem Solutions | CodeChef,2022-06-14 11:36:44+00:00,3153,18,0,6.67,False,Tuesday,11,74,0.005708848715509039
Learn to Code with CodeChef,Tyre Problem | TYRE | Udhay Brahmi | Video Editorials | Codechef Content Creators,2022-06-02 20:30:00+00:00,298,6,0,3.57,False,Thursday,20,81,0.020134228187919462
Learn to Code with CodeChef,Anti-Knapsack | ANTIKNAPSACK | Udhay Brahmi | Video Editorials | Codechef Content Creators,2022-06-02 20:29:57+00:00,109,5,0,5.92,False,Thursday,20,90,0.045871559633027525
Learn to Code with CodeChef,ORPERM | OR PERMUTATION | May Starters40 2022 | Problem Solutions | CodeChef,2022-05-26 18:01:52+00:00,2476,29,16,33.68,False,Thursday,18,76,0.018174474959612278
Learn to Code with CodeChef,XORR  | GOOD PAIRS | May Starters40 2022 | Problem Solutions | CodeChef,2022-05-26 18:01:48+00:00,4793,68,10,14.7,False,Thursday,18,71,0.016273732526601293
Learn to Code with CodeChef,INFINITY  | INFINITY STAIRCASE | May Starters40 2022 | Problem Solutions | CodeChef,2022-05-26 18:01:43+00:00,2730,38,10,8.2,False,Thursday,18,83,0.017582417582417582
Learn to Code with CodeChef,DISCOUNTT | TAKE DISCOUNT OR NOT | May Starters40 2022 | Problem Solutions | CodeChef,2022-05-26 18:01:39+00:00,5376,21,1,6.78,False,Thursday,18,85,0.004092261904761905
Learn to Code with CodeChef,DOUBTSUPPORT | DOUBT SUPPORT AVAILABILITY | May Starters40 2022 | Problem Solutions | CodeChef,2022-05-26 18:01:31+00:00,405,4,0,3.28,False,Thursday,18,94,0.009876543209876543
Learn to Code with CodeChef,WHATSAPP | WHATSAPP MESSAGES | May Starters40 2022 | Problem Solutions | CodeChef,2022-05-26 18:01:26+00:00,542,3,0,2.8,False,Thursday,18,81,0.005535055350553505
Learn to Code with CodeChef,RATINGINPRAC | DIFFICULTY RATING ORDER | May Starters40 2022 | Problem Solutions | CodeChef,2022-05-26 18:01:22+00:00,8588,19,0,5.37,False,Thursday,18,91,0.0022123893805309734
Learn to Code with CodeChef,Good Pairs | GOODPAIRS | Udhay Brahmi | Video Editorials | Codechef Content Creators,2022-05-21 08:30:08+00:00,1251,12,0,9.47,False,Saturday,8,84,0.009592326139088728
Learn to Code with CodeChef,Average Gift | AVGGIFT | Udhay Brahmi | Video Editorials | Codechef Content Creators,2022-05-21 05:30:09+00:00,322,9,10,6.77,False,Saturday,5,84,0.059006211180124224
Learn to Code with CodeChef,First and Last Digit | FLOW004 | Abhijit Kumar | Video Editorials | Codechef Content Creators,2022-05-21 04:30:05+00:00,200,7,2,6.33,False,Saturday,4,93,0.045
Learn to Code with CodeChef,THREEQ | The Old Saint And Three Questions | Coding with Logic: CP Problems Solved,2022-05-20 21:04:19+00:00,233,2,1,4.95,False,Friday,21,82,0.012875536480686695
Learn to Code with CodeChef,RECNDNOS | Chef and Numbers | Coding with Logic: CP Problems Solved,2022-05-20 21:04:17+00:00,688,10,0,13.83,False,Friday,21,67,0.014534883720930232
Learn to Code with CodeChef,BMI | Body Mass Index | Coding with Logic: CP Problems Solved,2022-05-20 21:04:15+00:00,123,2,0,3.65,False,Friday,21,61,0.016260162601626018
Learn to Code with CodeChef,BININVER | Odd GCD | Coding with Logic: CP Problems Solved,2022-05-20 21:04:13+00:00,163,1,0,11.65,False,Friday,21,58,0.006134969325153374
Learn to Code with CodeChef,COLLIDE | Collision in Space | Coding with Logic: CP Problems Solved,2022-05-20 21:04:10+00:00,110,0,0,9.35,False,Friday,21,68,0.0
Learn to Code with CodeChef,PANSTACK | Stacking Pancakes | Coding with Logic: CP Problems Solved,2022-05-20 21:04:07+00:00,426,8,0,8.38,False,Friday,21,68,0.018779342723004695
Learn to Code with CodeChef,LECARDS | Little Elephant and Cards | Coding with Logic: CP Problems,2022-05-20 21:04:06+00:00,361,2,0,14.62,False,Friday,21,68,0.00554016620498615
Learn to Code with CodeChef,DREAM | Chef&#39;s Dream | Coding with Logic: CP Problems Solved,2022-05-20 21:04:03+00:00,39,1,0,13.72,False,Friday,21,64,0.02564102564102564
Learn to Code with CodeChef,SAD | Gift Rift | Coding with Logic: CP Problems Solved,2022-05-20 21:03:59+00:00,107,2,0,8.53,False,Friday,21,55,0.018691588785046728
Learn to Code with CodeChef,Lucky Four | LUCKYFR | Sanjeev Shah | Video Editorials | Codechef Content Creators,2022-05-20 13:30:01+00:00,226,9,0,3.43,False,Friday,13,82,0.03982300884955752
Learn to Code with CodeChef,Calculator | CALC | Sanjeev Shah | Video Editorials | Codechef Content Creators,2022-05-20 12:30:10+00:00,156,9,0,7.03,False,Friday,12,79,0.057692307692307696
Learn to Code with CodeChef,Circular Track | LOOP | Sanjeev Shah | Video Editorials | Codechef Content Creators,2022-05-20 11:30:05+00:00,304,10,1,2.53,False,Friday,11,83,0.03618421052631579
Learn to Code with CodeChef,Dominant Army | DOMINANT | Sanjeev Shah | Video Editorials | Codechef Content Creators,2022-05-20 10:30:09+00:00,468,13,1,4.05,False,Friday,10,86,0.029914529914529916
Learn to Code with CodeChef,Chef gives Party | PARTY2 | Sanjeev Shah | Video Editorials | Codechef Content Creators,2022-05-20 10:03:24+00:00,217,10,1,3.32,False,Friday,10,87,0.05069124423963134
Learn to Code with CodeChef,Get Subscription | SUBSCRIBE | Abhijit Kumar | Video Editorials | Codechef Content Creators,2022-05-20 03:35:33+00:00,238,6,0,2.4,False,Friday,3,91,0.025210084033613446
Learn to Code with CodeChef,Chef and Table Tennis | TTENIS | Sanjeev Shah | Video Editorials | Codechef Content Creators,2022-05-19 11:30:21+00:00,563,13,3,4.8,False,Thursday,11,92,0.028419182948490232
Learn to Code with CodeChef,A Bit Easy | ABITEZ |  Udhay Brahmi  | Video Editorials | Codechef Content Creators,2022-05-19 09:56:36+00:00,110,3,0,6.93,False,Thursday,9,83,0.02727272727272727
Learn to Code with CodeChef,Airline Restrictions | AIRLINE | ABHIJIT KUMAR | Video Editorials | Codechef Content Creators,2022-05-18 07:07:58+00:00,336,8,0,9.47,False,Wednesday,7,93,0.023809523809523808
Learn to Code with CodeChef,Who is Taller | TALLER | | Udhay Brahmi | Video Editorials | Codechef Content Creators,2022-05-13 05:30:02+00:00,391,3,0,2.57,False,Friday,5,86,0.0076726342710997444
